-0.034076131880283356,-0.20666153728961945,0.6158857345581055
-0.086237832903862,-0.17599229514598846,0.5402278304100037
-0.011753538623452187,-0.14098984003067017,0.48079073429107666
-0.04415362328290939,-0.13157013058662415,0.4229591488838196
0.016871457919478416,-0.12822605669498444,0.42997241020202637
0.12986712157726288,-0.1652860939502716,0.5309725403785706
0.10780532658100128,-0.15755446255207062,0.5465532541275024
-0.012187493965029716,-0.13653117418289185,0.4989635646343231
-0.09252068400382996,-0.15550345182418823,0.49440133571624756
0.05541723221540451,-0.11297786235809326,0.390225350856781
-0.04163074865937233,-0.12949639558792114,0.41220521926879883
